timestamp,open,high,low,close,coin_id,volume,price_change_pct,high_low_ratio,rsi_14,ema_20,close_ema_ratio,volatility_20,volume_sma_20,volume_ratio,volume_above_avg,price_above_ema,rsi_oversold,rsi_overbought,future_price,future_return,label,predicted_label,confidence,correct_prediction
2025-09-08 00:00:00,1.389e-05,1.4e-05,1.389e-05,1.4e-05,underdog,15.671367499742532,0.0079193664506838,0.0078571428571427,44.6358614747023,1.4129205489795893e-05,0.9908554313341112,1.893340128478016e-07,612.7423516053481,0.0255757863948599,0,0,0,0,1.474e-05,0.0528571428571428,2,1,0.62560844,False
2025-09-08 12:00:00,1.442e-05,1.48e-05,1.436e-05,1.474e-05,underdog,1.8615722458005863,0.0528571428571429,0.0298507462686567,63.581795247389,1.4187376395529616e-05,1.0389517828429866,2.0617506613248787e-07,312.1432509363262,0.005963839487852,0,1,0,0,1.476e-05,0.0013568521031207,1,1,0.63945794,True
2025-09-08 16:00:00,1.476e-05,1.477e-05,1.468e-05,1.476e-05,underdog,1.8626687252321423,0.0013568521031206,0.0060975609756096,63.940952530661335,1.4241911976907748e-05,1.0363777015285796,2.3611103543170242e-07,14.893328494359436,0.1250673229921432,0,1,0,0,1.476e-05,0.0,1,1,0.6318822,True
2025-09-08 20:00:00,1.476e-05,1.476e-05,1.476e-05,1.476e-05,underdog,1.8626687252321423,0.0,0.0,63.940952530661335,1.4291253693392724e-05,1.0327995231673754,2.649349473281862e-07,14.358660474103274,0.129724407690507,0,1,0,0,1.498e-05,0.0149051490514906,1,1,0.6247305,True
2025-09-09 12:00:00,1.502e-05,1.505e-05,1.492e-05,1.498e-05,underdog,11.645085391798377,0.0149051490514906,0.0086782376502002,67.97068197062808,1.4356848579736274e-05,1.043404471169478,3.0945240259801504e-07,14.30724959985452,0.8139290022532905,0,1,0,0,1.462e-05,-0.0240320427236315,0,1,0.61822176,False
2025-09-09 16:00:00,1.498e-05,1.503e-05,1.455e-05,1.462e-05,underdog,11.329154579796237,-0.0240320427236314,0.0328317373461012,56.78720957889448,1.4381910619761393e-05,1.0165547809698847,3.20178815170852e-07,14.240042185005654,0.7955843411563418,0,1,0,0,1.477e-05,0.0102599179206565,1,1,0.61297727,True
2025-09-09 20:00:00,1.465e-05,1.483e-05,1.461e-05,1.477e-05,underdog,11.329154579796237,0.0102599179206566,0.0148950575490859,59.758229502431966,1.441887151311745e-05,1.0243520088630456,3.3418242733100545e-07,14.325726932873676,0.7908258082037629,0,1,0,0,1.558e-05,0.054840893703453,2,1,0.58906573,False
2025-09-11 20:00:00,1.555e-05,1.559e-05,1.548e-05,1.558e-05,underdog,3.515927287836776,0.054840893703453,0.0070603337612323,71.25231784059645,1.4529455178534835e-05,1.0723044882658224,4.355501663051259e-07,14.018534835062962,0.2508056176486282,0,1,0,1,1.572e-05,0.0089858793324774,1,1,0.5888566,True
2025-09-12 00:00:00,1.551e-05,1.572e-05,1.546e-05,1.572e-05,underdog,4.409484105395214,0.0089858793324775,0.0165394402035621,72.70353231505459,1.4642840399626756e-05,1.0735622031638548,5.244272565079201e-07,13.531820374817991,0.325860378223837,0,1,0,1,1.595e-05,0.0146310432569976,1,1,0.60078394,True
2025-09-12 04:00:00,1.57e-05,1.603e-05,1.561e-05,1.595e-05,underdog,22.02235217140272,0.0146310432569976,0.0263322884012538,74.94156864178834,1.4767331790138493e-05,1.0800867906720486,6.21233069238747e-07,13.913059559708694,1.5828547327704974,1,1,0,1,1.63e-05,0.0219435736677114,2,1,0.6024555,False
2025-09-12 08:00:00,1.612e-05,1.637e-05,1.6e-05,1.63e-05,underdog,22.502953698902317,0.0219435736677116,0.0226993865030675,77.909724517078,1.4913300191077683e-05,1.0929841008465684,7.297937704368455e-07,14.318328820974378,1.57161872591853,1,1,0,1,1.631e-05,0.0006134969325154,1,1,0.59547675,True
2025-09-12 12:00:00,1.619e-05,1.632e-05,1.618e-05,1.631e-05,underdog,22.502953698902317,0.0006134969325153,0.0085836909871243,77.98994229797927,1.5046319220498857e-05,1.0839860407706574,8.087408992410804e-07,13.98017449250866,1.609633249639382,1,1,0,1,1.649e-05,0.0110361741263027,1,1,0.5941378,True
2025-09-12 20:00:00,1.647e-05,1.65e-05,1.637e-05,1.649e-05,underdog,19.015857883043687,0.0110361741263027,0.007883565797453,79.43739640726736,1.5183812628070392e-05,1.0860249927949486,8.839766608016953e-07,13.465981153176662,1.412140538943038,1,1,0,1,1.659e-05,0.006064281382656,1,1,0.6135496,True
2025-09-13 00:00:00,1.641e-05,1.669e-05,1.63e-05,1.659e-05,underdog,18.23394943364704,0.0060642813826561,0.0235081374321881,80.21581631841812,1.531773523492083e-05,1.0830582814996503,9.46419290634031e-07,12.912692391374833,1.4120950829609011,1,1,0,1,1.653e-05,-0.0036166365280288,1,1,0.6230476,True
2025-09-13 04:00:00,1.653e-05,1.67e-05,1.639e-05,1.653e-05,underdog,3.413390517946388,-0.0036166365280289,0.0187537810042346,78.30051810977501,1.543318902207123e-05,1.0710683304895836,9.820005091648444e-07,12.332227421184337,0.2767862123660528,0,1,0,1,1.653e-05,0.0,1,1,0.6130134,True
2025-09-13 08:00:00,1.653e-05,1.653e-05,1.653e-05,1.653e-05,underdog,3.413390517946388,0.0,0.0,78.30051810977501,1.5537647210445397e-05,1.0638676355637344,9.959924962727357e-07,11.755943586905683,0.2903544485998028,0,1,0,1,1.653e-05,0.0,1,1,0.61176544,True
2025-09-13 12:00:00,1.653e-05,1.653e-05,1.653e-05,1.653e-05,underdog,3.413390517946388,0.0,0.0,78.30051810977501,1.5632156999926787e-05,1.0574356437232186,9.932364694324026e-07,11.17965975262703,0.3053215029325288,0,1,0,1,1.623e-05,-0.0181488203266787,1,1,0.63400835,True
2025-09-15 00:00:00,1.65e-05,1.658e-05,1.623e-05,1.623e-05,underdog,68.93682552924476,-0.0181488203266787,0.0215650030807148,68.14027028204393,1.5689094428505188e-05,1.034476532342877,9.611827965694518e-07,13.924030819307252,4.950924514879413,1,1,0,0,1.65e-05,0.0166358595194086,1,1,0.64567393,True
2025-09-15 04:00:00,1.633e-05,1.652e-05,1.622e-05,1.65e-05,underdog,69.65712218626419,0.0166358595194087,0.0181818181818182,71.69953602077194,1.5766323530552312e-05,1.0465344040432734,9.282518941253984e-07,16.61353183978095,4.192794335246094,1,1,0,1,1.65e-05,0.0,1,1,0.62846935,True
2025-09-15 08:00:00,1.65e-05,1.65e-05,1.64e-05,1.65e-05,underdog,69.65712218626419,0.0,0.0060606060606062,71.69953602077194,1.583619748002352e-05,1.0419167872094188,8.576005388352726e-07,19.31281957410703,3.60678159493886,1,1,0,1,1.718e-05,0.0412121212121212,2,1,0.64107317,False
2025-09-18 00:00:00,1.688e-05,1.721e-05,1.688e-05,1.718e-05,underdog,661.0175152580886,0.0412121212121212,0.0192083818393479,78.6622851704408,1.5964178672402233e-05,1.0761593410188772,8.157932852203144e-07,51.58012696202434,12.815352621073618,1,1,0,1,1.772e-05,0.0314318975552967,2,1,0.6699129,False
2025-09-18 04:00:00,1.718e-05,1.786e-05,1.707e-05,1.772e-05,underdog,983.4424436573504,0.0314318975552967,0.0445823927765235,82.37143011834203,1.613139975122107e-05,1.098478760261253,8.674152468837207e-07,100.65917053260182,9.77002332180782,1,1,0,1,1.749e-05,-0.0129796839729119,1,1,0.69329447,True
2025-09-18 08:00:00,1.783e-05,1.784e-05,1.728e-05,1.749e-05,underdog,1107.3648287151889,-0.0129796839729119,0.0320182961692394,76.28861795825426,1.626079025110478e-05,1.0755934816151822,8.722469471669928e-07,155.93427853209965,7.101484286453627,1,1,0,1,1.723e-05,-0.0148656375071469,1,1,0.72681594,True
2025-09-18 12:00:00,1.74e-05,1.762e-05,1.72e-05,1.723e-05,underdog,1168.9836046328385,-0.0148656375071469,0.0243760882182239,69.99600197137396,1.6353095941475753e-05,1.0536231219863506,8.371497696602091e-07,214.29032532747996,5.4551394368662685,1,1,0,0,1.762e-05,0.0226349390597795,2,1,0.7469127,False
2025-08-23 04:00:00,2.171e-05,2.171e-05,2.112e-05,2.134e-05,unemployed-coin,1927.0119285409285,-0.0106629578117756,0.0276476101218369,59.69935744118349,2.0653665347561104e-05,1.033230646516694,6.795710721515907e-07,563.4879227146379,3.4197927779133748,1,1,0,0,2.209e-05,0.03514526710403,2,1,0.7574551,False
2025-08-23 08:00:00,2.146e-05,2.253e-05,2.146e-05,2.209e-05,unemployed-coin,1969.6186502006472,0.0351452671040299,0.048438207333635,66.08898678311817,2.0790459123983856e-05,1.0625065982557833,7.324111226842331e-07,645.2182799773577,3.0526392560820903,1,1,0,0,2.171e-05,-0.0172023540063376,1,1,0.75558126,True
2025-08-23 12:00:00,2.208e-05,2.213e-05,2.162e-05,2.171e-05,unemployed-coin,1941.241064041299,-0.0172023540063377,0.0234914785812989,60.826806448143515,2.0878034445509205e-05,1.0398488448068324,7.594615474829936e-07,723.4509657479282,2.683307032473691,1,1,0,0,2.232e-05,0.0280976508521418,2,1,0.7358517,False
2025-08-23 16:00:00,2.169e-05,2.232e-05,2.153e-05,2.232e-05,unemployed-coin,157.74610467027168,0.0280976508521417,0.0353942652329749,65.56648523877554,2.1015364498317852e-05,1.0620800796382368,8.268354383462668e-07,713.3891496127542,0.2211220969030721,0,1,0,0,2.256e-05,0.010752688172043,1,1,0.7254981,True
2025-08-23 20:00:00,2.218e-05,2.262e-05,2.217e-05,2.256e-05,unemployed-coin,123.9486109958115,0.010752688172043,0.0199468085106383,67.24565623735414,2.11624726413352e-05,1.0660379995452471,8.929513454064326e-07,704.9073376403089,0.1758367438913771,0,1,0,0,2.228e-05,-0.0124113475177305,1,1,0.6796539,True
2025-08-24 00:00:00,2.244e-05,2.255e-05,2.2e-05,2.228e-05,unemployed-coin,256.95755120671123,-0.0124113475177305,0.024685816876122,63.363405733888605,2.1268903818350898e-05,1.0475387067563269,9.334536889817752e-07,708.6960336589914,0.3625779445667865,0,1,0,0,2.28e-05,0.023339317773788,2,1,0.6441819,False
2025-08-24 04:00:00,2.227e-05,2.308e-05,2.227e-05,2.28e-05,unemployed-coin,286.37005416669143,0.0233393177737881,0.0355263157894737,67.15575711029393,2.1414722502317477e-05,1.0646880900526543,1.0076876865796318e-06,720.4943243280743,0.3974633033143699,0,1,0,0,2.264e-05,-0.007017543859649,1,1,0.6073116,True
2025-08-24 08:00:00,2.283e-05,2.298e-05,2.253e-05,2.264e-05,unemployed-coin,264.9948556702958,-0.007017543859649,0.0198763250883392,64.92869925381183,2.153141559733486e-05,1.051486833164948,1.0584591581509813e-06,731.042675513337,0.3624889005066863,0,1,0,0,2.224e-05,-0.0176678445229681,1,1,0.5549614,True
2025-08-24 12:00:00,2.237e-05,2.273e-05,2.213e-05,2.224e-05,unemployed-coin,256.41912085902305,-0.0176678445229682,0.026978417266187,59.60677637061136,2.1598899826160112e-05,1.0296820754297589,1.0749585059311283e-06,738.9716509573786,0.346994530205344,0,1,0,0,2.239e-05,0.0067446043165467,1,1,0.53497905,True
2025-08-24 16:00:00,2.227e-05,2.277e-05,2.217e-05,2.239e-05,unemployed-coin,161.9435694609167,0.0067446043165466,0.0267976775346137,60.901011973852285,2.1674242699859148e-05,1.033023405248918,1.1011308780187371e-06,736.5350922953284,0.219872170593037,0,1,0,0,2.226e-05,-0.0058061634658329,1,1,0.5328529,True
2025-08-24 20:00:00,2.234e-05,2.305e-05,2.226e-05,2.226e-05,unemployed-coin,157.8017727364012,-0.0058061634658329,0.0354896675651393,59.13265877667007,2.173002910939637e-05,1.024388871636369,1.107194058966415e-06,734.061230945378,0.2149708581301487,0,1,0,0,2.306e-05,0.0359389038634321,2,1,0.53411496,False
2025-08-25 00:00:00,2.227e-05,2.33e-05,2.197e-05,2.306e-05,unemployed-coin,261.84665969255224,0.0359389038634321,0.0576756287944492,65.72771982845265,2.1856693003739577e-05,1.05505439437039,1.1245138130718858e-06,731.948455705038,0.3577392064313224,0,1,0,0,2.439e-05,0.0576756287944492,2,1,0.52622694,False
2025-08-25 04:00:00,2.314e-05,2.458e-05,2.275e-05,2.439e-05,unemployed-coin,472.12908655386474,0.0576756287944493,0.0750307503075029,73.41023288763802,2.2097960336716757e-05,1.1037217746958716,1.209669267544688e-06,740.6339056805783,0.6374662068974807,0,1,0,1,2.31e-05,-0.052890528905289,0,1,0.49344853,False
2025-08-25 08:00:00,2.424e-05,2.424e-05,2.31e-05,2.31e-05,unemployed-coin,456.69787834525624,-0.052890528905289,0.0493506493506493,59.48271192030093,2.2193392685600876e-05,1.0408503254658912,1.1437238349034748e-06,748.7389428732708,0.6099560904267743,0,1,0,0,2.273e-05,-0.0160173160173159,1,1,0.41541684,True
2025-08-25 12:00:00,2.303e-05,2.315e-05,2.253e-05,2.273e-05,unemployed-coin,453.1762103239875,-0.0160173160173159,0.0272767267927849,56.18986239674104,2.224449814411508e-05,1.0218257050682604,1.049520692607116e-06,760.5841581265047,0.5958265176601438,0,1,0,0,2.268e-05,-0.0021997360316762,1,1,0.40372753,True
2025-08-25 16:00:00,2.274e-05,2.297e-05,2.262e-05,2.268e-05,unemployed-coin,451.4524263405741,-0.0021997360316762,0.015432098765432,55.740799389244465,2.2285974511342215e-05,1.0176804244506898,9.50861659094968e-07,775.5882687758709,0.5820774301461676,0,1,0,0,2.224e-05,-0.019400352733686,1,1,0.42081618,True
2025-08-25 20:00:00,2.27e-05,2.297e-05,2.224e-05,2.224e-05,unemployed-coin,442.6237837322444,-0.019400352733686,0.0328237410071941,51.816310078306216,2.228159598645248e-05,0.998133168446382,7.188587446340435e-07,790.2270902639493,0.5601222600257865,0,0,0,0,2.172e-05,-0.0233812949640288,0,1,0.44749647,False
2025-08-26 00:00:00,2.214e-05,2.224e-05,2.157e-05,2.172e-05,unemployed-coin,214.08583703566015,-0.0233812949640288,0.0308471454880295,47.55501479403204,2.2228110654409387e-05,0.9771410776962012,6.859144875350838e-07,707.3691657209296,0.3026507902948671,0,0,0,0,2.15e-05,-0.0101289134438304,1,1,0.4499191,True
2025-08-26 04:00:00,2.162e-05,2.193e-05,2.149e-05,2.15e-05,unemployed-coin,35.84204953629343,-0.0101289134438304,0.0204651162790697,45.83750151166516,2.215876678256087e-05,0.9702706026456612,6.904529405816772e-07,611.927129576241,0.0585724145963491,0,0,0,0,2.181e-05,0.0144186046511627,1,1,0.44849223,True
2025-08-26 08:00:00,2.149e-05,2.181e-05,2.147e-05,2.181e-05,unemployed-coin,28.20493082320801,0.0144186046511627,0.0155891792755616,48.65169277609015,2.2125550898507455e-05,0.9857381676074448,6.775816128742375e-07,516.0056072466318,0.0546601246713334,0,0,0,0,2.105e-05,-0.0348464007336084,0,1,0.45224184,False
2025-08-26 12:00:00,2.169e-05,2.169e-05,2.083e-05,2.105e-05,unemployed-coin,203.17174696689176,-0.0348464007336084,0.0408551068883611,42.78274614634993,2.2023117479601987e-05,0.955813817889166,7.038934952331701e-07,429.8135981679301,0.4726973456235595,0,0,0,0,2.127e-05,0.0104513064133017,1,1,0.45732993,True
2025-08-26 16:00:00,2.106e-05,2.152e-05,2.095e-05,2.127e-05,unemployed-coin,206.8167756720445,0.0104513064133018,0.0267983074753173,44.85646823800767,2.195139200535418e-05,0.9689590525654146,7.443038075240022e-07,341.6735044414999,0.6053052782366241,0,0,0,0,2.569e-05,0.2078044193700046,2,1,0.43651158,False
2025-08-26 20:00:00,2.139e-05,2.993e-05,2.128e-05,2.569e-05,unemployed-coin,4896.129626699187,0.2078044193700046,0.3367068898404048,69.0928184522296,2.230744990960616e-05,1.1516332034410273,1.0407298805216052e-06,489.4179325743943,10.003984939711923,1,1,0,0,2.649e-05,0.0311405216037368,2,1,0.441696,False
2025-08-27 00:00:00,2.619e-05,2.665e-05,2.611e-05,2.649e-05,unemployed-coin,5009.535167989791,0.0311405216037368,0.0203850509626274,71.53167862959448,2.2705788013453193e-05,1.1666628783949122,1.36291290218684e-06,732.0073857403702,6.84355822847747,1,1,0,1,2.337e-05,-0.117780294450736,0,0,0.3638448,True
2025-08-27 04:00:00,2.632e-05,2.645e-05,2.3e-05,2.337e-05,unemployed-coin,5913.171457713096,-0.117780294450736,0.1476251604621309,53.72591480159124,2.276904629788622e-05,1.026393450751144,1.369146776184653e-06,1021.4685280762344,5.788892457459817,1,1,0,0,2.31e-05,-0.0115532734274712,1,1,0.34656933,True
2025-08-27 08:00:00,2.353e-05,2.382e-05,2.29e-05,2.31e-05,unemployed-coin,6136.541083665151,-0.0115532734274712,0.0398268398268397,52.50782289611158,2.2800565698087537e-05,1.0131327575761675,1.365485358089892e-06,1315.4477046991565,4.664982926910485,1,1,0,0,2.33e-05,0.0086580086580087,1,0,0.35344583,False
2025-08-27 12:00:00,2.31e-05,2.344e-05,2.298e-05,2.33e-05,unemployed-coin,5994.931122063137,0.0086580086580088,0.0197424892703862,53.35151635905958,2.284813086969825e-05,1.0197770720449189,1.3695457372120786e-06,1600.875758093979,3.7447822491863905,1,1,0,0,2.336e-05,0.0025751072961373,1,1,0.38255388,True
2025-08-27 16:00:00,2.301e-05,2.336e-05,2.275e-05,2.336e-05,unemployed-coin,6123.493659295012,0.0025751072961373,0.0261130136986301,53.61772405033259,2.2896880310679365e-05,1.0202263226708936,1.373151868014447e-06,1893.8006982752145,3.2334414412625385,1,1,0,0,2.277e-05,-0.0252568493150684,0,1,0.45694238,False
2025-08-27 20:00:00,2.336e-05,2.382e-05,2.277e-05,2.277e-05,unemployed-coin,1303.1338734451713,-0.0252568493150684,0.0461133069828721,50.56214182534865,2.2884796471567044e-05,0.9949837232894044,1.3650887767544787e-06,1946.1364359045224,0.6696004706573939,0,0,0,0,2.215e-05,-0.0272288098375055,0,1,0.49289578,False
2025-08-28 00:00:00,2.258e-05,2.272e-05,2.204e-05,2.215e-05,unemployed-coin,1170.2202392731022,-0.0272288098375055,0.0306997742663657,47.49881896288968,2.2814815855227325e-05,0.9708603453367342,1.370979672773408e-06,1996.5502693951312,0.5861210995842486,0,0,0,0,2.25e-05,0.0158013544018059,1,1,0.46393582,True
2025-08-28 04:00:00,2.204e-05,2.263e-05,2.195e-05,2.25e-05,unemployed-coin,373.60888443948215,0.0158013544018058,0.030222222222222,49.363862268458504,2.278483339282472e-05,0.9874989916356194,1.3661062607972558e-06,2007.3406249802856,0.1861213188185993,0,0,0,0,2.307e-05,0.0253333333333333,2,1,0.4364109,False
2025-08-28 08:00:00,2.263e-05,2.316e-05,2.254e-05,2.307e-05,unemployed-coin,194.17839924534977,0.0253333333333332,0.0268747290853921,52.33363603593666,2.2811992117317606e-05,1.0113101863859812,1.366164338577166e-06,2003.957211957925,0.0968974776939632,0,1,0,0,2.326e-05,0.0082358040745556,1,1,0.42389584,True
2025-08-28 12:00:00,2.332e-05,2.364e-05,2.299e-05,2.326e-05,unemployed-coin,230.03147583182857,0.0082358040745555,0.0279449699054171,53.31649162078447,2.285465953471593e-05,1.0177355722437416,1.3246671875964631e-06,1991.8523314218232,0.1154862095964853,0,1,0,0,2.296e-05,-0.0128976784178848,1,1,0.4267736,True
2025-08-28 16:00:00,2.336e-05,2.365e-05,2.288e-05,2.296e-05,unemployed-coin,235.42833328044185,-0.0128976784178848,0.0335365853658535,51.51045959615737,2.286469195998108e-05,1.004168350056311,1.3236906141939851e-06,1980.7888541685825,0.1188558451270469,0,1,0,0,2.288e-05,-0.0034843205574912,1,1,0.4553194,True
2025-08-28 20:00:00,2.301e-05,2.326e-05,2.275e-05,2.288e-05,unemployed-coin,142.12471726346803,-0.0034843205574912,0.0222902097902098,51.01420060946263,2.2866149868554308e-05,1.0006057045687755,1.323393862683918e-06,1965.2362795155564,0.0723194044120245,0,1,0,0,2.3e-05,0.0052447552447551,1,1,0.44694597,True
2025-08-29 00:00:00,2.3e-05,2.334e-05,2.281e-05,2.3e-05,unemployed-coin,312.419156559278,0.0052447552447552,0.0230434782608695,51.76487620892747,2.2878897500120565e-05,1.0052931964872345,1.3230565687870315e-06,1958.284616026492,0.1595371551216085,0,1,0,0,2.326e-05,0.0113043478260869,1,1,0.49014956,True
2025-08-29 04:00:00,2.299e-05,2.326e-05,2.274e-05,2.326e-05,unemployed-coin,316.0069949406706,0.011304347826087,0.0223559759243336,53.430068842739814,2.291519297629956e-05,1.0150470922962362,1.3169561196382427e-06,1951.9537765869131,0.1618926629980062,0,1,0,0,2.219e-05,-0.0460017196904557,0,1,0.50116277,False
2025-08-29 08:00:00,2.328e-05,2.328e-05,2.203e-05,2.219e-05,unemployed-coin,300.08067469890113,-0.0460017196904557,0.0563316809373591,46.339974880643176,2.2846126978556743e-05,0.971280603527566,1.2983750978576366e-06,1956.253518470075,0.1533955961564659,0,0,0,0,2.189e-05,-0.0135196034249662,1,1,0.5040597,True
2025-08-29 12:00:00,2.2e-05,2.219e-05,2.17e-05,2.189e-05,unemployed-coin,276.13238768121624,-0.0135196034249662,0.022384650525354,44.55479150793862,2.2755067266313245e-05,0.961983532890105,1.27824005240758e-06,1968.2680353773212,0.1402920652665484,0,0,0,0,2.16e-05,-0.013248058474189,1,1,0.45230696,True
2025-08-29 16:00:00,2.189e-05,2.23e-05,2.16e-05,2.16e-05,unemployed-coin,261.3890833760796,-0.013248058474189,0.0324074074074074,42.836859050662994,2.2645060859997696e-05,0.9538503841319416,1.2890739229956342e-06,1979.9272430049648,0.1320195397581203,0,0,0,0,2.134e-05,-0.012037037037037,1,1,0.46747717,True
2025-08-29 20:00:00,2.159e-05,2.159e-05,2.101e-05,2.134e-05,unemployed-coin,234.55892099102292,-0.012037037037037,0.0271790065604499,41.29935942656569,2.2520769349521723e-05,0.9475697596651244,1.2679402069581352e-06,1981.496601706172,0.1183746269305006,0,0,0,0,2.157e-05,0.0107778819119025,1,1,0.46741158,True
2025-08-30 00:00:00,2.129e-05,2.157e-05,2.093e-05,2.157e-05,unemployed-coin,70.26655699233318,0.0107778819119024,0.0296708391284189,43.24014626357498,2.2430219887662512e-05,0.9616490657706094,1.2483626117944667e-06,1974.669090772186,0.0355839655974235,0,0,0,0,2.146e-05,-0.0050996754751969,1,1,0.47434866,True
2025-08-30 04:00:00,2.156e-05,2.16e-05,2.111e-05,2.146e-05,unemployed-coin,138.06744090379087,-0.0050996754751968,0.0228331780055918,42.516146499220135,2.2337817993599417e-05,0.9607026078441976,1.1179134699590022e-06,1736.765981482416,0.0794968593212215,0,0,0,0,2.149e-05,0.0013979496738116,1,1,0.47254914,True
